Pixel at 5614,0: no province for rgb 1,222,200; neighbors are [Sea of Antarctica (51,221,251), Sea of Antarctica (51,221,251), Sea of Antarctica (51,221,251)]
Pixel at 4632,1601: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4633,1601: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4634,1601: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4631,1602: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4632,1602: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4633,1602: no province for rgb 65,230,214; neighbors are []
Pixel at 4634,1602: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4630,1603: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4631,1603: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4632,1603: no province for rgb 65,230,214; neighbors are []
Pixel at 4633,1603: no province for rgb 65,230,214; neighbors are []
Pixel at 4634,1603: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4635,1603: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4630,1604: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4631,1604: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4632,1604: no province for rgb 65,230,214; neighbors are []
Pixel at 4633,1604: no province for rgb 65,230,214; neighbors are []
Pixel at 4634,1604: no province for rgb 65,230,214; neighbors are []
Pixel at 4635,1604: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4636,1604: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4261,1605: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4262,1605: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4631,1605: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4632,1605: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4633,1605: no province for rgb 65,230,214; neighbors are []
Pixel at 4634,1605: no province for rgb 65,230,214; neighbors are []
Pixel at 4635,1605: no province for rgb 65,230,214; neighbors are []
Pixel at 4636,1605: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4637,1605: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4261,1606: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4262,1606: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4263,1606: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4264,1606: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4632,1606: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4633,1606: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4634,1606: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4635,1606: no province for rgb 65,230,214; neighbors are []
Pixel at 4636,1606: no province for rgb 65,230,214; neighbors are []
Pixel at 4637,1606: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4638,1606: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4262,1607: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4263,1607: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4264,1607: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4265,1607: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4634,1607: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4635,1607: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4636,1607: no province for rgb 65,230,214; neighbors are []
Pixel at 4637,1607: no province for rgb 65,230,214; neighbors are []
Pixel at 4638,1607: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4639,1607: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4262,1608: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4263,1608: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4635,1608: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4636,1608: no province for rgb 65,230,214; neighbors are []
Pixel at 4637,1608: no province for rgb 65,230,214; neighbors are []
Pixel at 4638,1608: no province for rgb 65,230,214; neighbors are []
Pixel at 4639,1608: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4640,1608: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4262,1609: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4263,1609: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4635,1609: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4636,1609: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4637,1609: no province for rgb 65,230,214; neighbors are []
Pixel at 4638,1609: no province for rgb 65,230,214; neighbors are []
Pixel at 4639,1609: no province for rgb 65,230,214; neighbors are []
Pixel at 4640,1609: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4641,1609: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 890,1610: no province for rgb 1,222,200; neighbors are [San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128)]
Pixel at 891,1610: no province for rgb 1,222,200; neighbors are [San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128)]
Pixel at 932,1610: no province for rgb 5,5,6; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Mariposa (134,75,69), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 933,1610: no province for rgb 5,5,6; neighbors are [Sacramento (144,128,0), Mariposa (134,75,69), Mariposa (134,75,69), Carson City (109,100,92)]
Pixel at 4262,1610: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4263,1610: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4264,1610: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4265,1610: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4266,1610: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4267,1610: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4636,1610: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4637,1610: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4638,1610: no province for rgb 65,230,214; neighbors are []
Pixel at 4639,1610: no province for rgb 65,230,214; neighbors are []
Pixel at 4640,1610: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4641,1610: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 889,1611: no province for rgb 1,222,200; neighbors are [San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128)]
Pixel at 890,1611: no province for rgb 1,222,200; neighbors are [San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128)]
Pixel at 932,1611: no province for rgb 5,5,6; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 933,1611: no province for rgb 5,5,6; neighbors are [Carson City (109,100,92)]
Pixel at 934,1611: no province for rgb 5,5,6; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4259,1611: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4260,1611: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4261,1611: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4262,1611: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4263,1611: no province for rgb 65,230,214; neighbors are []
Pixel at 4264,1611: no province for rgb 65,230,214; neighbors are []
Pixel at 4265,1611: no province for rgb 65,230,214; neighbors are []
Pixel at 4266,1611: no province for rgb 65,230,214; neighbors are []
Pixel at 4267,1611: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4268,1611: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4637,1611: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4638,1611: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4639,1611: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10)]
Pixel at 4640,1611: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 889,1612: no province for rgb 1,222,200; neighbors are [San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128)]
Pixel at 890,1612: no province for rgb 1,222,200; neighbors are [San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128), San Francisco (16,128,128)]
Pixel at 932,1612: no province for rgb 5,5,6; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 933,1612: no province for rgb 5,5,6; neighbors are []
Pixel at 934,1612: no province for rgb 5,5,6; neighbors are [Carson City (109,100,92)]
Pixel at 935,1612: no province for rgb 5,5,6; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4258,1612: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4259,1612: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4260,1612: no province for rgb 65,230,214; neighbors are []
Pixel at 4261,1612: no province for rgb 65,230,214; neighbors are []
Pixel at 4262,1612: no province for rgb 65,230,214; neighbors are []
Pixel at 4263,1612: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4264,1612: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4265,1612: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4266,1612: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4267,1612: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4268,1612: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4638,1612: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4639,1612: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 932,1613: no province for rgb 5,5,6; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 933,1613: no province for rgb 5,5,6; neighbors are []
Pixel at 934,1613: no province for rgb 5,5,6; neighbors are []
Pixel at 935,1613: no province for rgb 5,5,6; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4255,1613: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4256,1613: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4257,1613: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4258,1613: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4259,1613: no province for rgb 65,230,214; neighbors are []
Pixel at 4260,1613: no province for rgb 65,230,214; neighbors are []
Pixel at 4261,1613: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4262,1613: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4263,1613: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4639,1613: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 4640,1613: no province for rgb 65,230,214; neighbors are [Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10), Manzhouli (4,93,10)]
Pixel at 932,1614: no province for rgb 5,5,6; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 933,1614: no province for rgb 5,5,6; neighbors are [Sacramento (144,128,0)]
Pixel at 934,1614: no province for rgb 5,5,6; neighbors are []
Pixel at 935,1614: no province for rgb 5,5,6; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4254,1614: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4255,1614: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4256,1614: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4257,1614: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4258,1614: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4259,1614: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4260,1614: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4261,1614: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 933,1615: no province for rgb 5,5,6; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 934,1615: no province for rgb 5,5,6; neighbors are [Carson City (109,100,92)]
Pixel at 935,1615: no province for rgb 5,5,6; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4255,1615: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 933,1616: no province for rgb 5,5,6; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 934,1616: no province for rgb 5,5,6; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 941,1628: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 942,1628: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 940,1629: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 941,1629: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 942,1629: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4250,1629: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4251,1629: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4252,1629: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4253,1629: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4254,1629: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 939,1630: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 940,1630: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92)]
Pixel at 941,1630: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4248,1630: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4249,1630: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4250,1630: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4251,1630: no province for rgb 65,230,214; neighbors are []
Pixel at 4252,1630: no province for rgb 65,230,214; neighbors are []
Pixel at 4253,1630: no province for rgb 65,230,214; neighbors are []
Pixel at 4254,1630: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4255,1630: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 938,1631: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 939,1631: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92)]
Pixel at 940,1631: no province for rgb 1,222,200; neighbors are []
Pixel at 941,1631: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4247,1631: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4248,1631: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4249,1631: no province for rgb 65,230,214; neighbors are []
Pixel at 4250,1631: no province for rgb 65,230,214; neighbors are []
Pixel at 4251,1631: no province for rgb 65,230,214; neighbors are []
Pixel at 4252,1631: no province for rgb 65,230,214; neighbors are []
Pixel at 4253,1631: no province for rgb 65,230,214; neighbors are []
Pixel at 4254,1631: no province for rgb 65,230,214; neighbors are []
Pixel at 4255,1631: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4256,1631: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 938,1632: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 939,1632: no province for rgb 1,222,200; neighbors are []
Pixel at 940,1632: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92)]
Pixel at 941,1632: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4247,1632: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4248,1632: no province for rgb 65,230,214; neighbors are []
Pixel at 4249,1632: no province for rgb 65,230,214; neighbors are []
Pixel at 4250,1632: no province for rgb 65,230,214; neighbors are []
Pixel at 4251,1632: no province for rgb 65,230,214; neighbors are []
Pixel at 4252,1632: no province for rgb 65,230,214; neighbors are []
Pixel at 4253,1632: no province for rgb 65,230,214; neighbors are []
Pixel at 4254,1632: no province for rgb 65,230,214; neighbors are []
Pixel at 4255,1632: no province for rgb 65,230,214; neighbors are []
Pixel at 4256,1632: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4257,1632: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 938,1633: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 939,1633: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 940,1633: no province for rgb 1,222,200; neighbors are [Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92), Carson City (109,100,92)]
Pixel at 4246,1633: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4247,1633: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4248,1633: no province for rgb 65,230,214; neighbors are []
Pixel at 4249,1633: no province for rgb 65,230,214; neighbors are []
Pixel at 4250,1633: no province for rgb 65,230,214; neighbors are []
Pixel at 4251,1633: no province for rgb 65,230,214; neighbors are []
Pixel at 4252,1633: no province for rgb 65,230,214; neighbors are []
Pixel at 4253,1633: no province for rgb 65,230,214; neighbors are []
Pixel at 4254,1633: no province for rgb 65,230,214; neighbors are []
Pixel at 4255,1633: no province for rgb 65,230,214; neighbors are []
Pixel at 4256,1633: no province for rgb 65,230,214; neighbors are []
Pixel at 4257,1633: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 927,1634: no province for rgb 1,222,200; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 928,1634: no province for rgb 1,222,200; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 929,1634: no province for rgb 1,222,200; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 4246,1634: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4247,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4248,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4249,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4250,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4251,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4252,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4253,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4254,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4255,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4256,1634: no province for rgb 65,230,214; neighbors are []
Pixel at 4257,1634: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9)]
Pixel at 4258,1634: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4259,1634: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4260,1634: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4261,1634: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4262,1634: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 927,1635: no province for rgb 1,222,200; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 928,1635: no province for rgb 1,222,200; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 929,1635: no province for rgb 1,222,200; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 930,1635: no province for rgb 1,222,200; neighbors are [Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0), Sacramento (144,128,0)]
Pixel at 4246,1635: no province for rgb 65,230,214; neighbors are [Khatgal (130,87,9), Khatgal (130,87,9)]
Pixel at 4247,1635: no province for rgb 65,230,214; neighbors are []
Pixel at 4248,1635: no province for rgb 65,230,214; neighbors are []
Pixel at 4249,1635: no province for rgb 65,230,214; neighbors are []
