turkish_expansion_route_dec_title;@TUR Направление турецкой экспансии;X
turkish_expansion_route_dec_desc;Забрать всё и сразу больше не выйдет. Необходимо выбрать основное направление нашего развития.;X
integrate_greece_tur_dec_title;@GREРасширение гражданства;X
integrate_greece_tur_dec_desc;Греки составляют большую часть из нашего населения. Расширение гражданства для греков позволит интегрировать их в экономическую жизнь страны.;X
mge_form_dec_title;@MGEФормирование Могольской Империи;X
mge_form_dec_desc;Создание державы Могольская Империя.;X
MGE;Могольская Империя;X
MGE_democracy;Могольская Республика;X
MGE_proletarian_dictatorship;Могольская Комунна;X
MGE_ADJ;Могольск.;X
conquer_bengal_flag;Выполнено решение: Завоевание Бенгалии;X
conquer_madras_flag;Выполнено решение: Завоевание Южной Индии;X
conquer_bhopal_flag;Выполнено решение: Завоевание Бхопала;X
conquer_panjab_flag;Выполнено решение: Завоевание Пенджаба;X
mge_conquer_bengal_dec_title;§B#§Y#§G#§! Завоевание Бенгалии;X
mge_conquer_bengal_dec_desc;Закрепление доминирующего положения в Индостане - первостепенная задача.;X
mge_conquer_panjab_dec_title;§B#§Y#§G#§! Завоевание Пенджаба;X
mge_conquer_panjab_dec_desc;Закрепление доминирующего положения в Индостане - первостепенная задача.;X
mge_conquer_bhopal_dec_title;§B#§Y#§G#§! Завоевание Бхопала;X
mge_conquer_bhopal_dec_desc;Закрепление доминирующего положения в Индостане - первостепенная задача.;X
mge_conquer_madras_dec_title;§B#§Y#§G#§! Завоевание Южной Индии;X
mge_conquer_madras_dec_desc;Закрепление доминирующего положения в Индостане - первостепенная задача.;X
BHOPAL_STATE;Бхопал;X
ANCHARA_STATE;Анчара;X
MEWAR_STATE;Мевар;X
BIH;Бихар;X
BIH_ADJ;Бихарск.;X
IOT;Территория Индийского Океана;X
IOT_ADJ;Территории Индийского Океана;X
MAH;Колхапур;X
MAH_ADJ;Колхапурск.;X
CRC;Киркарс;X
CRC_ADJ;Киркарсск.;X
SRI;Шри-Ланка;X
SRI_ADJ;Шри-Ланкийск.;X
ASM;Ассам;X
ASM_ADJ;Ассамск.;X
BNG;Бенгалия;X
BNG_ADJ;Бенгальск.;X
KRN;Карнатак;X
KRN_ADJ;Карнатакск.;X
chi_capital_returned_EvtName;Возвращение столицы;X
chi_capital_returned_EvtDesc;Мы освободили нашу столицу от иноземных захватчиков;X
chi_capital_returned_EvtOptA;Слава роду! Слава подвигу предков.;X
chi_used_movecapital_dec_modifier;Использовано решение переноса столицы;X
chi_used_movecapital_dec_modifier_desc;Не обращайте внимания, это костыль.;X
china_move_capital_EvtName;Вопрос о столице;X
china_move_capital_EvtDesc;Пора решить, какой великий город будет столицей нашей державы.;X
china_move_capital_EvtOptA;Сердце страны - Ханьян;X
china_move_capital_EvtOptB;Северная столица - Пекин;X
china_move_capital_EvtOptC;Древняя столица - Нанкин;X
form_china_dec_title;@CHIКитайский Дракон;X
form_china_dec_desc;Пора положить конец периоду раздора. Единый Китай, раз и навсегда!;X
chi_move_capital_dec_title;§B#§Y#§G#§! Вопрос о столице;X
chi_move_capital_dec_desc;После объединения Китая, возник вопрос столицы державы.;X
chinese_warlord_flag;Китайский варлорд;X
Capitulation_EvtName;Капитуляция $FROMCOUNTRY$;X
Capitulation_EvtDesc;$MONARCHTITLE$, дураки из державы $FROMCOUNTRY$ наконец сдались и приняли капитуляцию!;X
Capitulation_EvtOptA;Ооп ооп ооп ооооп;X
disarmed_EvtName;Демилитаризация;X
disarmed_EvtDesc;Нас принудили к демилитаризации по условиям недавней войны.;X
disarmed_EvtOptA;Суки вы твари!;X
capitulate_dec_title;§R#§Y#§R#§! Капитуляция;X
capitulate_dec_desc;Это решение передаст контроль над всей нашей страной той стране, которая оккупирует нашу столицу.;X
recently_capitulated_modifier;Недавняя капитуляция;X
recently_capitulated_modifier_desc;Нам недоступно решение капитуляции до истечения этого модификатора.;X
deoccupy_dec_title;§R#§Y#§R#§! Деоккупация;X
deoccupy_dec_desc;Это решение вернёт контроль над всей нашей страной нам для дальнейшей оккупации другим победителем войны.;X
recently_deoccupied_modifier;Недавняя деоккупация;X
recently_deoccupied_modifier_desc;Нам недоступно решение деоккупации до истечения этого модификатора.;X
deoccupation_EvtName;Просьба о деоккупации $FROMCOUNTRY$;X
deoccupation_EvtDesc;$MONARCHTITLE$, дураки из державы $FROMCOUNTRY$ просят деоккупировать их страну!;X
deoccupation_EvtDecline;ОТКАЗ;X
deoccupation_EvtAccept;Деоккупировать их;X
ref_serfdom_abolished_flag;Нет крепостного права;X
army_professionalism_flag;Исследована технология §GПрофессионализм в армии§!;X
aeronautics_researched_flag;Исследована технология §GВоздухоплаванье§!;X
mobilisation_levies_trmod;Мобилизация;X
decrease_rnd_dec_title;§L#§B#§L#§!§R <§! Прекратить финансирование ИК;X
decrease_rnd_dec_desc;Уменьшает финансирование исследовательского комплекса.;X
increase_rnd_dec_desc;Повышает финансирование исследовательского комплекса.;X
increase_rnd_dec_title;§L#§B#§L#§!§G >§! Повысить финансирование ИК;X
jungle_mine;Джунгли (Шахта);X
rus_primorye_dec_title;§B#§Y#§G#§! Основать Приморский Край;X
rus_primorye_dec_desc;Интегрировать Приморье в российское государство.;X
HBI;Клика Хубэй;X
HBI_ADJ;Хубэйск.;X
HEN;Хэнань;X
HEN_ADJ;Хэнаньск.;X
HUI;Аньхой;X
HUI_ADJ;Аньхойск.;X
PKG;Клика Чжили;X
PKG_ADJ;Пекинск.;X
russian_middle_asia_title;§B#§Y#§G#§! Граница с Китаем;X
russian_middle_asia_desc;Утвердить наши претензии на территории на западе Китая.;X
ChinaBreakup_EvtName;Развал Китая;X
ChinaBreakup_EvtDesc; ;X
Grant_Requested_EvtOptArms200;Отправить 500 винтовок;X
Grant_Requested_EvtOptArms500;Отправить 1000 винтовок;X
Grant_Requested_EvtOptArms1000;Отправить 2500 винтовок;X
Grant_Requested_EvtOptArms2000;Отправить 5000 винтовок;X
Grant_Requested_EvtOptAmmo200;Отправить 500 боеприпасов;X
Grant_Requested_EvtOptAmmo500;Отправить 1000 боеприпасов;X
Grant_Requested_EvtOptAmmo1000;Отправить 2500 боеприпасов;X
Grant_Requested_EvtOptAmmo2000;Отправить 5000 боеприпасов;X
Grant_Requested_EvtOptArt200;Отправить 500 артиллерии;X
Grant_Requested_EvtOptArt500;Отправить 1000 артиллерии;X
Grant_Requested_EvtArt1000;Отправить 2500 артиллерии;X
Grant_Requested_EvtOptArt2000;Отправить 5000 артиллерии;X
exchange_disallow_flag;Выключены уведомления о запросах;X
war_shipbuilding_modifier;Кораблестроение военного времени;X
War_Shipbuilding_EvtName;Кораблестроение военного времени;X
War_Shipbuilding_EvtDesc;Во время войны производить корабли стало намного труднее. У нас же ведь есть готовый флот, которым можно дать отпор, да?;X
War_Shipbuilding_End_EvtDesc;Война закончилась, и мы снова можем строить корабли в прежнем темпе.;X
War_Shipbuilding_End_EvtOptA;У меня страна в руинах блять;X
War_Shipbuilding_EvtOptA;Они заряжают пушку! Зачем?;X
Arty_came_EvtDesc;Страна $FROMCOUNTRY$ откликнулась и отослала нам артиллерию.;X
Arms_came_EvtDesc;Страна $FROMCOUNTRY$ откликнулась и отослала нам винтовки.;X
Ammo_came_EvtDesc;Страна $FROMCOUNTRY$ откликнулась и отослала нам боеприпасы.;X
50K_came_EvtDesc;Страна $FROMCOUNTRY$ откликнулась и прислала нам 50.000 фунтов.;X
100K_came_EvtDesc;Страна $FROMCOUNTRY$ откликнулась и прислала нам 100.000 фунтов.;X
250K_came_EvtDesc;Страна $FROMCOUNTRY$ откликнулась и прислала нам 250.000 фунтов.;X
500K_came_EvtDesc;Страна $FROMCOUNTRY$ откликнулась и прислала нам 500.000 фунтов.;X
1M_came_EvtDesc;Страна $FROMCOUNTRY$ откликнулась и прислала нам 1.000.000 фунтов.;X
2M_came_EvtDesc;Страна $FROMCOUNTRY$ откликнулась и прислала нам 2.000.000 фунтов.;X
Grant_Requested_EvtOpt50;Отправить им 50.000;X
Grant_Requested_EvtOpt100;Отправить им 100.000;X
Grant_Requested_EvtOpt250;Отправить им 250.000;X
Grant_Requested_EvtOpt500;Отправить им 500.000;X
Grant_Requested_EvtOpt1M;Отправить им 1.000.000;X
Grant_Requested_EvtOpt2M;Отправить им 2.000.000;X
aid_came_EvtName;Помощь $FROMCOUNTRY$;X
money_came_EvtOptA;Спасибо!;X
Insufficient_Stuff_EvtName;Помощь: Провал;X
Insufficient_Stuff_EvtDesc;Назначенная экономическая помощь не была отправлена по причине того, что у нас недостаточно денег/товаров на складе.;X
Insufficient_Stuff_EvtOptA;Может, оно и к лучшему?;X
Something_Requested_EvtOptDecline;Ничем не можем помочь.;X
Something_Requested_EvtName;Иностранный запрос;X
Grant_Requested_EvtDesc;Страна §L$FROMCOUNTRY$§! запрашивает экономическую помощь. Отправим ли мы им деньги?;X
Arms_Requested_EvtDesc;Страна §L$FROMCOUNTRY$§! запрашивает винтовки. Отправим ли мы им ленд-лиз?;X
Ammo_Requested_EvtDesc;Страна §L$FROMCOUNTRY$§! запрашивает амуницию. Отправим ли мы им ленд-лиз?;X
Arty_Requested_EvtDesc;Страна §L$FROMCOUNTRY$§! запрашивает артиллерию. Отправим ли мы им ленд-лиз?;X
Exchange_EvtOptEnable;§G+++§! Включить уведомления;X
Exchange_EvtOptRequest;Запрос денег;X
Exchange_EvtOptRequestArty;Запрос артиллерии;X
Exchange_EvtOptRequestArms;Запрос винтовок;X
Exchange_EvtOptRequestAmmo;Запрос амуниции;X
CUSTOM_TOOLTIP_A_57052;§GМы будем получать уведомления о запросах денег или припасов другими странами.§!;X
CUSTOM_TOOLTIP_C_57052;§GВсем странам со включенными уведомлениями придёт событие, позволяющее отправить нам помощь.§!;X
Exchange_EvtOptDisable;§R---§! Выключить уведомления;X
Exchange_EvtOptDisableNonAllied;§B+++§! Включить только от союзников;X
CUSTOM_TOOLTIP_B_57052;§RМы не будем получать уведомления о запросах денег или припасов другими странами.§!;X
CUSTOM_TOOLTIP_ALLY_57052;§LМы не будем получать уведомления о запросах денег или припасов другими странами, если у них нет союза с нами.§!;X
Exchange_EvtName;Передача;X
Exchange_EvtDesc;Настройте уведомления о запросах денег или ленд-лиза. Помните, что для того, чтобы предоставлять ленд-лиз, необходимо выкрутить закупки и закупить необходимые припасы.;X
exchange_settings_dec_title;§Y%%%§! Передача денег §R/ §GЛенд-лиз§!;X
exchange_settings_dec_desc; ;X
CUSTOM_TOOLTIP_57052;§GЭто решение открывает ивент, в котором можно запросить деньги или припасы, а также настроить уведомления о запросах других стран.§!;X
CANAL_DIVIDENDS_1;§GМы будем получать ежегодную прибыль от монумента в размере §Y100.000§G фунтов до 20 века и §Y200.000§G в 20 веке.§!;X
CANAL_DIVIDENDS_2;§GМы будем получать ежегодную прибыль от монумента в размере §Y50.000§G фунтов до 20 века и §Y75.000§G в 20 веке.§!;X
suez_dividends_cooldown_modifier;Ожидаемая прибыль: Суэцкий канал;X
suez_dividends_cooldown_modifier;По истечении этого модификатора, мы получим прибыль от монумента.;X
panama_dividends_cooldown_modifier;Ожидаемая прибыль: Панамский канал;X
panama_dividends_cooldown_modifier;По истечении этого модификатора, мы получим прибыль от монумента.;X
kiel_dividends_cooldown_modifier;Ожидаемая прибыль: Кильский канал;X
kiel_dividends_cooldown_modifier_desc;По истечении этого модификатора, мы получим прибыль от монумента.;X
monument_dividends_yearly_EvtOptA;@ISRА вот и денежки!;X
suez_canal_dividends_EvtName;Дивиденды: Суэцкий канал;X
panama_canal_dividends_EvtName;Дивиденды: Панамский канал;X
kiel_canal_dividends_EvtName;Дивиденды: Кильский канал;X
monument_dividends_yearly_EvtDesc;Так как мы контролируем этот монумент, мы получили ежегодную прибыль с него.;X
monument_dividends_start_EvtDesc;Так как мы контролируем этот монумент, мы вскоре начнём получать с него прибыль.;X
monument_dividends_end_EvtDesc;Так как мы больше не контролируем этот монумент, мы перестали получать с него прибыль.;X
monument_dividends_start_EvtOptA;Остаётся только ждать.;X
monument_dividends_end_EvtOptA;Ну вот и всё.;X
SUEZMODEVT_OPTA;Сюдааа;X
SUEZMODEVT_OPTB;Хуёво.;X
SUEZMODEVT_TITLE;Суэцкий канал;X
SUEZMODLOSEEVT_DESC;$MONARCHTITLE$, мы потеряли контроль над Суэцким каналом.;X
SUEZMODEVT_DESC;$MONARCHTITLE$, мы контролируем Суэцкий канал и существенный поток транзита через него.;X
kiel_modifier_EvtName;Кильский канал;X
kiel_modifier_EvtDesc;$MONARCHTITLE$, мы контролируем Кильский канал и существенный поток транзита через него.;X
kiel_modifier_lose_EvtName;$MONARCHTITLE$, мы потеряли контроль над Кильским каналом.;X
panama_modifier_EvtName;Панамский канал;X
panama_modifier_EvtDesc;$MONARCHTITLE$, мы контролируем Панамский канал и существенный поток транзита через него.;X
panama_modifier_lose_EvtName;$MONARCHTITLE$, мы потеряли контроль над Панамским каналом.;X
HNN;Клика Хунань;X
HNN_ADJ;Хунаньск.;X
demilitarization_ref_l;Огромный военный бюджет;X
TAX_LABEL;   Нет     Низк.   Средн.    Выс.   Огромн.;X
pharmaceuticals_desc;Лекарственные препараты, готовые для продажи населению.;X
movement_bankruptcy;Движение за отмену долгового закона;X
controls_suez_canal;Монумент: Суэцкий канал;X
controls_panama_canal;Монумент: Панамский канал;X
controls_kiel_canal;Монумент: Кильский канал;X
controls_suez_canal_desc;Мы получаем бонус от контроля провинции с монументом.;X
controls_panama_canal_desc;Мы получаем бонус от контроля провинции с монументом.;X
controls_kiel_canal_desc;Мы получаем бонус от контроля провинции с монументом.;X
Construction_panama_EvtName;Стройка: Панамский Канал;X
Construction_panama_EvtOptA;Отличная работа!;X
Construction_panama_EvtDesc;Строительство Панамского канала было завершено. Атлантический океан теперь соединён с Тихим.;X
Construction_panama_Cancelled_EvtDesc;Так как мы потеряли контроль над провинцией Панама, строительство проекта в ней было отменено.;X
Construction_panama_Cancelled_EvtOptA;Вернём и возобновим строительство.;X
panama_canal_in_progress_modifier;Идёт строительство: Панамский канал;X
panama_canal_in_progress_modifier_desc;По истечению этого модификатора, постройка будет завершена.;X
Construction_Suez_EvtName;Стройка: Суэцкий Канал;X
Construction_Suez_EvtOptA;Отличная работа!;X
Construction_Suez_EvtDesc;Строительство Суэцкого канала было завершено. Красное море теперь соединено со Средиземным.;X
Construction_Suez_Cancelled_EvtDesc;Так как мы потеряли контроль над провинцией Суэц, строительство проекта в ней было отменено.;X
Construction_Suez_Cancelled_EvtOptA;Вернём и возобновим строительство.;X
suez_canal_in_progress_modifier;Идёт строительство: Суэцкий канал;X
suez_canal_in_progress_modifier_desc;По истечению этого модификатора, постройка будет завершена.;X
Construction_Kiel_EvtName;Стройка: Кильский Канал;X
Construction_Kiel_EvtOptA;Отличная работа!;X
Construction_Kiel_EvtDesc;Строительство Кильского канала было завершено. Северное море теперь соединено с Балтийским.;X
Construction_Kiel_Cancelled_EvtDesc;Так как мы потеряли контроль над провинцией Киль, строительство проекта в ней было отменено.;X
Construction_Kiel_Cancelled_EvtOptA;Вернём и возобновим строительство.;X
kiel_canal_in_progress_modifier;Идёт строительство: Кильский канал;X
kiel_canal_in_progress_modifier_desc;По истечению этого модификатора, постройка будет завершена.;X
ChinaBreakup_EvtOptA;Ужас!;X
TreatyPort_macau_exploited_EvtName;Эксплуатация: Макао;X
TreatyPort_hongkong_exploited_EvtName;Эксплуатация: Гонконг;X
TreatyPort_shanghai_exploited_EvtName;Эксплуатация: Шанхай;X
TreatyPort_tsindao_exploited_EvtName;Эксплуатация: Циндао;X
TreatyPort_weihaiwei_exploited_EvtName;Эксплуатация: Вэй-Хай-Вэй;X
TreatyPort_arthur_exploited_EvtName;Эксплуатация: Порт-Артур;X
TreatyPort_tientsin_exploited_EvtName;Эксплуатация: Тенцин;X
TreatyPort_guangjou_exploited_EvtName;Эксплуатация: Гуанчжоувань;X
TreatyPort_macau_exploited_EvtDesc;Завладев этим портом, мы можем пользоваться неравным договором с Китаем. Это принесёт нам неплохую прибыль!;X
TreatyPort_macau_exploited_EvtOptA;Хи-хи-хи-ха;X
TreatyPort_macau_exploited_nomore_EvtOptA;Дело плохо.;X
TreatyPort_macau_exploited_china_EvtOptA;Проклятые варвары.;X
TreatyPort_macau_exploited_china_EvtName;Заморские дикари захватили контроль над одним из наших портов и теперь пользуются неравными условиями торговли.;X
TreatyPort_macau_exploited_nomore_EvtDesc;Мы потеряли контроль над Макао, либо начали войну с Китаем, и больше не можем пользоваться неравным договором с Китаем.;X
;;X#MACAU TREATY PORT MODIFIERS
macau_exploitation_modifier;Неравный договор: Макао;X
macau_exploitation_modifier_desc;Мы получаем бонусы из-за владения провинцией §YМакао§!.;X
macau_exploitation_modifier_china;Неравный договор: Макао;X
macau_exploitation_modifier_china_desc;Мы получаем дебаффы из-за владения провинцией §YМакао§! иностранной державой.;X
;;X#HONGKONG TREATY PORT MODIFIERS
hongkong_exploitation_modifier;Неравный договор: Гонконг;X
hongkong_exploitation_modifier_desc;Мы получаем бонусы из-за владения провинцией §YГонконг§!.;X
hongkong_exploitation_modifier_china;Неравный договор: Гонконг;X
hongkong_exploitation_modifier_china_desc;Мы получаем дебаффы из-за владения провинцией §YГонконг§! иностранной державой.;X
;;#SHANGHAI TREATY PORT MODIFIERS
shanghai_exploitation_modifier;Неравный договор: Шанхай;X
shanghai_exploitation_modifier_desc;Мы получаем бонусы из-за владения провинцией §YШанхай§!.;X
shanghai_exploitation_modifier_china;Неравный договор: Шанхай;X
shanghai_exploitation_modifier_china_desc;Мы получаем дебаффы из-за владения провинцией §YШанхай§! иностранной державой.;X
;;#TSINDAO TREATY PORT MODIFIERS
tsindao_exploitation_modifier;Неравный договор: Циндао;X
tsindao_exploitation_modifier_desc;Мы получаем бонусы из-за владения провинцией §YЦиндао§!.;X
tsindao_exploitation_modifier_china;Неравный договор: Циндао;X
tsindao_exploitation_modifier_china_desc;Мы получаем дебаффы из-за владения провинцией §YЦиндао§! иностранной державой.;X
;;X#WEI HAI WEI TREATY PORT MODIFIERS
weihaiwei_exploitation_modifier;Неравный договор: Вэй-Хай-Вэй;X
weihaiwei_exploitation_modifier_desc;Мы получаем бонусы из-за владения провинцией §YВэй-Хай-Вэй§!.;X
weihaiwei_exploitation_modifier_china;Неравный договор: Вэй-Хай-Вэй;X
weihaiwei_exploitation_modifier_china_desc;Мы получаем дебаффы из-за владения провинцией §YВэй-Хай-Вэй§! иностранной державой.;X
;;X#PORT ARTHUR TREATY PORT MODIFIERS
arthur_exploitation_modifier;Неравный договор: Порт Артур;X
arthur_exploitation_modifier_desc;Мы получаем бонусы из-за владения провинцией §YПорт Артур§!.;X
arthur_exploitation_modifier_china;Неравный договор: Порт Артур;X
arthur_exploitation_modifier_china_desc;Мы получаем дебаффы из-за владения провинцией §YПорт Артур§! иностранной державой.;X
;;X#GUANGJOUWAN TREATY PORT MODIFIERS
guangjou_exploitation_modifier;Неравный договор: Гуанчжоувань;X
guangjou_exploitation_modifier_desc;Мы получаем бонусы из-за владения провинцией §YГуанчжоувань§!.;X
guangjou_exploitation_modifier_china;Неравный договор: Гуанчжоувань;X
guangjou_exploitation_modifier_china_desc;Мы получаем дебаффы из-за владения провинцией §YГуанчжоувань§! иностранной державой.;X
;;X#TIENTSIN TREATY PORT MODIFIERS
tientsin_exploitation_modifier;Неравный договор: Тенцин;X
tientsin_exploitation_modifier_desc;Мы получаем бонусы из-за владения провинцией §YТенцин§!.;X
tientsin_exploitation_modifier_china;Неравный договор: Тенцин;X
tientsin_exploitation_modifier_china_desc;Мы получаем дебаффы из-за владения провинцией §YТенцин§! иностранной державой.;X
japanese_cg;Японские;X
MACAU_STATE;Макао;X
family_planning;Планирование семьи;X
MALTA_STATE;Мальта;X
Nationalize_EvtName;Национализация;X
Nationalize_EvtDesc;§RВы нажали решение "§YНационализация§R". Вы уверены, что хотите §Yнационализировать§R иностранные инвестиции?§!;X
Nationalize_EvtOptA;Нет;X
Nationalize_EvtOptB;Да, §Rнационализировать§!;X
revoke_voting_dec_title;§Y###§G >§! Узурпация власти;X
revoke_voting_dec_desc;Голосовать? Им?;X
revoke_voting_EvtName;Узурпация власти;X
revoke_voting_EvtDesc;Вы нажали решение "§BУзурпация власти§!". Вы уверены, что хотите §Rузурпировать власть§!?;X
revoke_voting_EvtDecline;Нет;X
revoke_voting_EvtAccept;Да;X
martial_law_activate_dec_title;§Y###§G >§! Военное положение;X
martial_law_activate_dec_desc;Объявить военное положение для помощи армии в остановке мятежей.;X
martial_law_deactivate_dec_desc;Отменить военное положение.;X
martial_law_deactivate_dec_title;§Y###§R <§! Военное положение;X
martial_law_modifier;Военное положение\nЕжемесячная стабильность: §G+0.15§!;X
martial_law_modifier_desc;Мы готовимся к войне! или же просто зачищаем беспорядки?..;X
Stop_Force_Reform_EvtName;Конец реформ;X
Stop_Force_Reform_EvtDesc;Прошло 150 дней и мы больше не можем проводить реформы без поддержки верхней палаты.;X
Stop_Force_Reform_EvtOptA;Ладно.;X
force_reform_modifier;Форсирование реформы;X
force_reform_modifier_desc;Мы можем провести любую реформу без поддержки верхней палаты.;X
force_reform_cooldown_modifier;Откат: Форсирование реформы;X
grant_request_cooldown_modifier;Откат: Запрос помощи;X
grant_request_cooldown_modifier;До истечения этого модификатора, мы не сможем запрашивать помощь.;X
martial_law_cooldown_modifier;Откат: Военное положение;X
military_budget_change_cooldown;Откат: Изменение военного бюджета;X
military_budget_change_cooldown_desc;До истечения этого модификатора, мы не сможем вносить поправки в военный бюджет.;X
force_reform_cooldown_modifier_desc;До истечения этого модификатора, мы не сможем использовать решение "Форсирование Реформы";X
martial_law_cooldown_modifier_desc;До истечения этого модификатора, мы не сможем использовать решение "Военное положение";X
force_reform_dec_title;§Y###§! Форсирование реформы;X
force_reform_dec_desc;Позволяет провести любую реформу в течение 150 дней. Учитывайте, что с момента проведения прошлой реформы прошло 180 дней.;X
inflation_1_trmod;Инфляция 1: Вы накопили слишком много денег;X
inflation_2_trmod;Инфляция 2: Вы накопили слишком много денег;X
inflation_3_trmod;Инфляция 3: Вы накопили слишком много денег;X
inflation_4_trmod;Инфляция 4: Вы накопили слишком много денег;X
inflation_5_trmod;Инфляция 5: Вы накопили слишком много денег;X
inflation_6_trmod;Инфляция 6: Вы накопили слишком много денег;X
inflation_7_trmod;Инфляция 7: Вы накопили слишком много денег;X
inflation_8_trmod;Инфляция 8: Вы накопили слишком много денег;X
adaptive_war_exhaust_1;Военная усталость выше 15. Рост замедлен.;X
adaptive_war_exhaust_2;Военная усталость выше 30. Рост замедлен.;X
adaptive_war_exhaust_3;Военная усталость выше 45. Рост замедлен.;X
adaptive_war_exhaust_4;Военная усталость выше 60. Рост замедлен.;X
adaptive_war_exhaust_5;Военная усталость выше 75. Рост замедлен.;X
adaptive_war_exhaust_6;Военная усталость выше 90. Рост замедлен.;X
EVTNAME57000;Колонизация;X
EVTOPTA57000;Отлично!;X
EVTDESC57000;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Сахара.;X
EVTDESC57001;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Триполи.;X
EVTDESC57002;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Киренаика.;X
EVTDESC57003;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Египетская пустыня.;X
EVTDESC57004;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Донгола.;X
EVTDESC57005;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Северное Борнео.;X
EVTDESC57006;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Восточное Борнео.;X
EVTDESC57007;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Западное Борнео.;X
EVTDESC57008;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Чако.;X
EVTDESC57009;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Патагония.;X
EVTDESC57010;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Буэнос Аирес.;X
EVTDESC57011;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Чили.;X
EVTDESC57012;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Восточное Борнео.;X
EVTDESC57013;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Северное Борнео.;X
EVTDESC57014;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Гамбела.;X
EVTDESC57015;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Сомали.;X
EVTDESC57028;Новые исследования в области медицины, помогающие бороться с болезнями континента, позволили нам колонизировать регион Сомали.;X
supply_focus;Склад снабжения;X
1848_setup_title;1848 Setup;X
1848_setup_desc; ;X
RISORGIMENTO_NAME;Весна народов;X
RISORGIMENTO_DESC; ;X
mountain_mine;Горы (Шахта);X
hills_mine;Холмы (Шахта);X
desert_mine;Пустыня (Шахта);X
steppe_mine;Степи (Шахта);X
urban;Город;X
urban_mine;Город (Шахта);X
GUY;Гайана;X
GUY_ADJ;Гайанск.;X
PBC;Перу-Боливия;X
PBC_ADJ;Перу-Боливийск.;X
SUD;Судан;X
SUD_ADJ;Суданск.;X
IMG;Внутренняя Монголия;X
IMG_ADJ;Внутр. Монгольск.;X
EIC;Ост-Индская Компания;X
EIC_ADJ;Ост-Индск.;X
SYR;Сирия;X
SYR_ADJ;Сирийск.;X
GLM;Галиция-Лодомерия;X
GLM_ADJ;Галицийск.;X
KDS;Курдистан;X
KDS_ADJ;Курдистанск.;X
beverages_focus;Производство напитков;X
plains_mine;Равнины (Шахта);X
woods_mine;Рощи (Шахта);X
farmlands_mine;Сельхозугодья (Шахта);X
mob_cooldown_dec_title;Mob cld;X
mob_cooldown_dec_desc;Mob cld;X
mob_cooldown_remove_dec_title;Mob cld rem;X
mob_cooldown_remove_dec_desc;Mob cld;X
mobilization_cooldown;Нельзя провести мобилизацию;X
mobilization_cooldown_desc;До истечения этого модификатора, мы не можем провести мобилизацию.;X
monitor;Подводная Лодка §B(Лёгкий Корабль)§!;X
MILITARY_BUILD_NAVY_LABEL;§YТорпедная атака§W наносит урон только §RТяжёлым§W кораблям.§!;X
monitor_short;SS;X
clipper_transport;Клипер §R(Тяжёлый Корабль)§!;X
steam_transport;Пароход §R(Тяжёлый Корабль)§!;X
frigate;Фрегат §B(Лёгкий Корабль)§!;X
manowar;Мановар §R(Тяжёлый Корабль)§!;X
commerce_raider;Рейдер §B(Лёгкий Корабль)§!;X
ironclad;Броненосец §R(Тяжёлый Корабль)§!;X
cruiser;Крейсер §B(Лёгкий Корабль)§!;X
battleship;Линкор §R(Тяжёлый Корабль)§!;X
dreadnought;Дредноут §R(Тяжёлый Корабль)§!;X
carrier;Авианосец §R(Тяжёлый Корабль)§!;X
carriers;Авианосцы;X
medium_tank;Средний танк;X
counter_battery_fire;Контрбатарейный огонь;X
modern_naval_exercises;Современные морские учения;X
aircraft_carriers;Авианосцы;X
early_modern_naval_doctrine;Ранняя современная доктрина;X
early_modern_naval_design;Ранние современные проекты;X
early_modern_naval_training;Ранняя современная подготовка;X
naval_aviation;Морская авиация;X
total_war_philosophy;Философия тотальной войны;X
combined_arms_experiments;Общевойсковые эксперименты;X
barrel_experiments;Танковые эксперименты;X
creeping_barrage;Заградительный огонь;X
railway_gun;Железнодорожное орудие;X
chemical_weapons;Химическое оружие;X
mob5;Железнодорожные транспортные группы §G+1 Моб.;X
mob4;Поддержка штаба §G+1 Моб.;X
